dteday,hr,mnth,cnt,temp,hum,windspeed,weathersit
2012-07-21,3,7,25,0.6,0.88,0.2537,3
2012-07-21,4,7,16,0.58,0.88,0.2836,3
2012-07-21,5,7,17,0.58,0.88,0.2537,3
2012-07-21,6,7,15,0.58,0.88,0.2537,3
2012-07-21,7,7,37,0.58,0.88,0.2537,2
2012-07-21,8,7,112,0.58,0.83,0.2537,2
2012-07-21,9,7,207,0.58,0.83,0.194,2
2012-07-21,10,7,268,0.58,0.88,0.2537,3
2012-07-21,11,7,305,0.6,0.83,0.2537,2
2012-07-21,12,7,457,0.6,0.83,0.2239,3
2012-07-21,13,7,354,0.6,0.83,0.1642,3
2012-07-21,14,7,343,0.6,0.88,0.2537,2
2012-07-21,15,7,380,0.6,0.88,0.2537,3
2012-07-21,16,7,326,0.6,0.88,0.194,3
2012-07-21,17,7,241,0.6,0.88,0.1642,3
2012-07-21,18,7,177,0.6,0.88,0.194,2
2012-07-21,19,7,238,0.6,0.88,0.1642,2
2012-07-21,20,7,214,0.6,0.88,0.1642,3
2012-07-21,21,7,163,0.6,0.88,0.1642,2
2012-07-21,22,7,180,0.6,0.88,0.1045,2
2012-07-21,23,7,149,0.6,0.88,0.0,2
2012-07-22,0,7,113,0.6,0.88,0.1045,2
2012-07-22,1,7,130,0.6,0.88,0.1642,2
2012-07-22,2,7,122,0.6,0.88,0.1045,2
2012-07-22,3,7,43,0.6,0.88,0.1045,2
2012-07-22,4,7,16,0.6,0.88,0.0,1
2012-07-22,5,7,6,0.6,0.88,0.0,1
2012-07-22,6,7,19,0.62,0.83,0.0896,2
2012-07-22,7,7,38,0.62,0.83,0.0,2
2012-07-22,8,7,153,0.64,0.78,0.0,2
2012-07-22,9,7,258,0.66,0.69,0.0,2
2012-07-22,10,7,379,0.66,0.74,0.0,2
2012-07-22,11,7,505,0.66,0.74,0.0,2
2012-07-22,12,7,504,0.7,0.7,0.1045,2
2012-07-22,13,7,626,0.7,0.65,0.0896,2
2012-07-22,14,7,616,0.72,0.66,0.1045,1
2012-07-22,15,7,624,0.72,0.66,0.1045,1
2012-07-22,16,7,628,0.74,0.66,0.1045,1
2012-07-22,17,7,556,0.74,0.66,0.2239,1
2012-07-22,18,7,515,0.74,0.66,0.1642,1
2012-07-22,19,7,522,0.72,0.7,0.1642,1
2012-07-22,20,7,378,0.7,0.74,0.1642,1
2012-07-22,21,7,345,0.7,0.79,0.1045,1
2012-07-22,22,7,191,0.7,0.74,0.194,1
2012-07-22,23,7,123,0.68,0.79,0.1642,1
2012-07-23,0,7,47,0.66,0.89,0.0896,1
2012-07-23,1,7,27,0.66,0.89,0.194,1
2012-07-23,2,7,17,0.66,0.94,0.0896,2
2012-07-23,3,7,2,0.66,0.94,0.0896,2
2012-07-23,4,7,8,0.66,0.94,0.1343,2
2012-07-23,5,7,51,0.66,0.94,0.1343,2
2012-07-23,6,7,157,0.68,0.89,0.0896,2
2012-07-23,7,7,421,0.7,0.84,0.1343,1
2012-07-23,8,7,738,0.72,0.79,0.1045,1
2012-07-23,9,7,345,0.74,0.74,0.1343,2
2012-07-23,10,7,200,0.78,0.62,0.0,2
2012-07-23,11,7,198,0.8,0.52,0.1642,2
2012-07-23,12,7,314,0.8,0.52,0.1642,2
2012-07-23,13,7,240,0.8,0.52,0.1045,2
2012-07-23,14,7,271,0.78,0.59,0.1642,2
2012-07-23,15,7,281,0.8,0.55,0.194,1
2012-07-23,16,7,457,0.82,0.52,0.1343,1
2012-07-23,17,7,847,0.82,0.52,0.1343,1
2012-07-23,18,7,741,0.82,0.46,0.1045,1
2012-07-23,19,7,582,0.8,0.52,0.2537,1
2012-07-23,20,7,403,0.76,0.62,0.1642,1
2012-07-23,21,7,296,0.76,0.62,0.194,1
2012-07-23,22,7,209,0.74,0.62,0.194,1
2012-07-23,23,7,114,0.72,0.66,0.1642,1
2012-07-24,0,7,64,0.7,0.74,0.1343,1
2012-07-24,1,7,17,0.68,0.79,0.1642,1
2012-07-24,2,7,16,0.66,0.83,0.1642,1
2012-07-24,3,7,6,0.66,0.83,0.1642,1
2012-07-24,4,7,6,0.66,0.83,0.0896,1
2012-07-24,5,7,50,0.66,0.83,0.1045,1
2012-07-24,6,7,190,0.66,0.83,0.1343,1
2012-07-24,7,7,516,0.7,0.74,0.1642,1
2012-07-24,8,7,743,0.74,0.7,0.194,1
2012-07-24,9,7,339,0.84,0.53,0.0,1
2012-07-24,10,7,218,0.82,0.56,0.2985,1
2012-07-24,11,7,201,0.84,0.53,0.3284,2
2012-07-24,12,7,229,0.82,0.56,0.2239,2
2012-07-24,13,7,273,0.84,0.53,0.2985,2
2012-07-24,14,7,244,0.84,0.53,0.2239,2
2012-07-24,15,7,285,0.82,0.49,0.2985,1
2012-07-24,16,7,455,0.8,0.55,0.2985,1
2012-07-24,17,7,869,0.8,0.52,0.3284,1
2012-07-24,18,7,877,0.76,0.62,0.3284,1
2012-07-24,19,7,632,0.76,0.62,0.1642,1
2012-07-24,20,7,523,0.74,0.66,0.1642,1
2012-07-24,21,7,378,0.74,0.66,0.2239,1
2012-07-24,22,7,269,0.74,0.66,0.2537,1
2012-07-24,23,7,192,0.74,0.58,0.3284,1
2012-07-25,0,7,66,0.72,0.58,0.2985,1
2012-07-25,1,7,28,0.7,0.58,0.194,1
2012-07-25,2,7,12,0.68,0.61,0.2239,1
2012-07-25,3,7,12,0.66,0.65,0.2239,1
2012-07-25,4,7,4,0.64,0.65,0.2239,1
2012-07-25,5,7,59,0.64,0.65,0.1642,1
2012-07-25,6,7,190,0.64,0.65,0.194,1
2012-07-25,7,7,507,0.66,0.5,0.3284,1
2012-07-25,8,7,788,0.7,0.42,0.2537,1
2012-07-25,9,7,342,0.72,0.37,0.2985,1
2012-07-25,10,7,231,0.74,0.37,0.0,1
2012-07-25,11,7,281,0.76,0.33,0.0,1
2012-07-25,12,7,310,0.76,0.33,0.0,1
2012-07-25,13,7,312,0.78,0.31,0.1642,1
2012-07-25,14,7,247,0.8,0.29,0.1343,1
2012-07-25,15,7,317,0.78,0.31,0.0896,1
2012-07-25,16,7,484,0.8,0.29,0.1642,1
2012-07-25,17,7,913,0.8,0.31,0.0,1
2012-07-25,18,7,891,0.8,0.27,0.1343,1
2012-07-25,19,7,698,0.76,0.33,0.1343,1
2012-07-25,20,7,567,0.74,0.4,0.1642,1
2012-07-25,21,7,397,0.72,0.45,0.1343,1
2012-07-25,22,7,278,0.7,0.58,0.1343,1
2012-07-25,23,7,239,0.68,0.57,0.2985,1
2012-07-26,0,7,92,0.66,0.65,0.194,1
2012-07-26,1,7,29,0.66,0.65,0.2239,1
2012-07-26,2,7,21,0.66,0.69,0.2537,1
2012-07-26,3,7,8,0.66,0.69,0.2239,1
2012-07-26,4,7,4,0.66,0.74,0.194,1
2012-07-26,5,7,42,0.66,0.74,0.194,1
2012-07-26,6,7,181,0.66,0.78,0.2537,1
2012-07-26,7,7,495,0.7,0.74,0.2537,1
2012-07-26,8,7,729,0.7,0.74,0.2537,2
2012-07-26,9,7,344,0.72,0.7,0.1343,2
2012-07-26,10,7,222,0.74,0.7,0.2239,1
2012-07-26,11,7,212,0.8,0.66,0.2239,1
2012-07-26,12,7,279,0.84,0.56,0.2537,1
2012-07-26,13,7,242,0.86,0.53,0.2985,1
2012-07-26,14,7,213,0.9,0.47,0.2537,1
2012-07-26,15,7,238,0.92,0.42,0.2985,1
2012-07-26,16,7,374,0.94,0.38,0.3881,1
2012-07-26,17,7,738,0.9,0.45,0.4179,1
2012-07-26,18,7,688,0.92,0.4,0.3582,1
2012-07-26,19,7,614,0.9,0.45,0.3284,1
2012-07-26,20,7,446,0.86,0.5,0.2537,1
2012-07-26,21,7,271,0.8,0.49,0.6119,1
2012-07-26,22,7,234,0.8,0.49,0.6119,1
2012-07-26,23,7,145,0.72,0.7,0.1343,1
2012-07-27,0,7,97,0.72,0.7,0.0,1
2012-07-27,1,7,54,0.72,0.7,0.1045,1
2012-07-27,2,7,26,0.7,0.79,0.1343,1
2012-07-27,3,7,12,0.7,0.74,0.1642,1
2012-07-27,4,7,8,0.7,0.79,0.0,1
2012-07-27,5,7,37,0.7,0.84,0.0,1
2012-07-27,6,7,139,0.7,0.79,0.0,1
2012-07-27,7,7,410,0.72,0.7,0.194,1
2012-07-27,8,7,676,0.76,0.66,0.0896,1
2012-07-27,9,7,363,0.82,0.49,0.2836,1
2012-07-27,10,7,231,0.84,0.47,0.0,1
2012-07-27,11,7,251,0.84,0.47,0.3284,1
2012-07-27,12,7,299,0.84,0.49,0.3582,1
2012-07-27,13,7,314,0.84,0.47,0.2836,1
2012-07-27,14,7,326,0.86,0.47,0.2985,1
2012-07-27,15,7,323,0.86,0.41,0.2239,1
2012-07-27,16,7,499,0.84,0.47,0.2239,1
2012-07-27,17,7,699,0.86,0.41,0.2836,1
2012-07-27,18,7,622,0.82,0.46,0.1642,1
2012-07-27,19,7,516,0.82,0.52,0.194,1
2012-07-27,20,7,354,0.78,0.59,0.1045,1
2012-07-27,21,7,260,0.78,0.59,0.1045,1
2012-07-27,22,7,199,0.78,0.59,0.1343,1
2012-07-27,23,7,189,0.76,0.66,0.0,1
2012-07-28,0,7,191,0.74,0.62,0.1343,1
2012-07-28,1,7,80,0.72,0.7,0.0896,1
2012-07-28,2,7,90,0.72,0.7,0.0,1
2012-07-28,3,7,43,0.72,0.7,0.0,1
2012-07-28,4,7,11,0.7,0.79,0.194,1
2012-07-28,5,7,14,0.68,0.79,0.1642,1
2012-07-28,6,7,50,0.7,0.7,0.1045,1
2012-07-28,7,7,76,0.72,0.7,0.1343,1
2012-07-28,8,7,163,0.74,0.66,0.1642,1
2012-07-28,9,7,337,0.78,0.59,0.1045,1
2012-07-28,10,7,395,0.82,0.52,0.2239,1
2012-07-28,11,7,457,0.84,0.39,0.2239,1
2012-07-28,12,7,487,0.84,0.41,0.2239,1
2012-07-28,13,7,498,0.86,0.41,0.2836,1
2012-07-28,14,7,494,0.86,0.39,0.2537,1
2012-07-28,15,7,497,0.88,0.32,0.2836,1
2012-07-28,16,7,487,0.86,0.39,0.2239,1
2012-07-28,17,7,479,0.82,0.46,0.194,1
2012-07-28,18,7,481,0.82,0.43,0.2836,1
2012-07-28,19,7,338,0.68,0.83,0.0,1
2012-07-28,20,7,233,0.66,0.83,0.2239,1
2012-07-28,21,7,300,0.66,0.78,0.0896,1
2012-07-28,22,7,276,0.66,0.78,0.0896,1
2012-07-28,23,7,208,0.66,0.83,0.0896,1
2012-07-29,0,7,188,0.66,0.89,0.1343,1
2012-07-29,1,7,158,0.66,0.83,0.1045,1
2012-07-29,2,7,112,0.66,0.74,0.1343,1
2012-07-29,3,7,55,0.66,0.69,0.2239,1
2012-07-29,4,7,13,0.64,0.69,0.194,1
2012-07-29,5,7,17,0.62,0.78,0.194,1
2012-07-29,6,7,18,0.64,0.73,0.1642,1
2012-07-29,7,7,40,0.66,0.69,0.2537,1
2012-07-29,8,7,127,0.7,0.65,0.2239,1
2012-07-29,9,7,226,0.72,0.62,0.2537,1
2012-07-29,10,7,381,0.74,0.62,0.0,1
2012-07-29,11,7,509,0.76,0.55,0.2239,1
2012-07-29,12,7,511,0.76,0.55,0.3284,1
2012-07-29,13,7,483,0.8,0.49,0.2239,1
2012-07-29,14,7,522,0.8,0.46,0.194,1
2012-07-29,15,7,501,0.8,0.43,0.1343,1
2012-07-29,16,7,521,0.8,0.43,0.1343,1
2012-07-29,17,7,531,0.82,0.41,0.1642,1
2012-07-29,18,7,419,0.8,0.41,0.2985,1
2012-07-29,19,7,443,0.76,0.55,0.1642,1
2012-07-29,20,7,303,0.74,0.66,0.1045,1
2012-07-29,21,7,271,0.72,0.7,0.1343,1
2012-07-29,22,7,148,0.7,0.7,0.1045,1
2012-07-29,23,7,100,0.7,0.7,0.0,1
2012-07-30,0,7,58,0.7,0.74,0.0896,1
2012-07-30,1,7,19,0.7,0.74,0.0,1
2012-07-30,2,7,8,0.68,0.74,0.0,1
2012-07-30,3,7,3,0.66,0.83,0.0,1
2012-07-30,4,7,5,0.66,0.83,0.0,1
2012-07-30,5,7,47,0.66,0.83,0.1045,1
2012-07-30,6,7,161,0.66,0.83,0.1642,1
2012-07-30,7,7,469,0.7,0.79,0.0896,1
2012-07-30,8,7,751,0.72,0.74,0.1045,2
2012-07-30,9,7,293,0.74,0.7,0.0,2
2012-07-30,10,7,189,0.74,0.66,0.2239,2
2012-07-30,11,7,215,0.78,0.55,0.1343,2
2012-07-30,12,7,278,0.76,0.58,0.1045,2
2012-07-30,13,7,226,0.8,0.49,0.1642,1
2012-07-30,14,7,254,0.8,0.49,0.2239,1
2012-07-30,15,7,236,0.8,0.49,0.2537,1
2012-07-30,16,7,425,0.8,0.49,0.2836,1
2012-07-30,17,7,827,0.76,0.55,0.3284,1
2012-07-30,18,7,812,0.76,0.58,0.4179,1
2012-07-30,19,7,665,0.82,0.52,0.1642,1
2012-07-30,20,7,462,0.72,0.7,0.2239,1
2012-07-30,21,7,322,0.72,0.7,0.194,1
2012-07-30,22,7,230,0.7,0.74,0.2239,2
2012-07-30,23,7,150,0.7,0.74,0.194,1
2012-07-31,0,7,38,0.68,0.79,0.1343,1
2012-07-31,1,7,21,0.66,0.83,0.1343,1
2012-07-31,2,7,8,0.66,0.83,0.1343,1
2012-07-31,3,7,6,0.66,0.83,0.0896,1
2012-07-31,4,7,6,0.66,0.83,0.0896,1
2012-07-31,5,7,45,0.66,0.83,0.1642,1
2012-07-31,6,7,194,0.64,0.89,0.1642,1
2012-07-31,7,7,513,0.68,0.83,0.2239,1
2012-07-31,8,7,760,0.7,0.79,0.1343,1
2012-07-31,9,7,333,0.72,0.7,0.1045,1
2012-07-31,10,7,227,0.72,0.66,0.0,1
2012-07-31,11,7,224,0.76,0.58,0.0,1
2012-07-31,12,7,248,0.8,0.46,0.0,1
2012-07-31,13,7,288,0.8,0.55,0.2836,1
2012-07-31,14,7,260,0.8,0.55,0.2836,1
2012-07-31,15,7,144,0.76,0.62,0.1343,1
2012-07-31,16,7,402,0.76,0.58,0.2239,1
2012-07-31,17,7,820,0.78,0.52,0.2239,1
2012-07-31,18,7,857,0.76,0.55,0.2836,1
2012-07-31,19,7,614,0.74,0.62,0.3582,3
2012-07-31,20,7,452,0.7,0.7,0.194,3
2012-07-31,21,7,352,0.68,0.79,0.194,1
2012-07-31,22,7,257,0.68,0.74,0.2537,1
2012-07-31,23,7,147,0.66,0.83,0.1642,2
2012-08-01,0,8,47,0.68,0.79,0.1642,1
2012-08-01,1,8,33,0.66,0.83,0.0896,1
2012-08-01,2,8,13,0.64,0.83,0.1045,1
2012-08-01,3,8,7,0.64,0.83,0.1045,1
2012-08-01,4,8,4,0.64,0.78,0.1343,2
2012-08-01,5,8,49,0.64,0.78,0.1343,2
2012-08-01,6,8,185,0.64,0.78,0.1343,1
2012-08-01,7,8,487,0.64,0.83,0.1343,2
2012-08-01,8,8,681,0.66,0.78,0.194,2
2012-08-01,9,8,350,0.68,0.74,0.0896,2
2012-08-01,10,8,236,0.72,0.66,0.0896,1
2012-08-01,11,8,234,0.76,0.58,0.0896,1
2012-08-01,12,8,284,0.8,0.49,0.1045,1
2012-08-01,13,8,280,0.8,0.52,0.1642,1
2012-08-01,14,8,263,0.82,0.46,0.1642,1
2012-08-01,15,8,295,0.82,0.46,0.1642,1
2012-08-01,16,8,479,0.8,0.55,0.2836,1
2012-08-01,17,8,837,0.8,0.49,0.1642,1
2012-08-01,18,8,891,0.76,0.62,0.2239,3
2012-08-01,19,8,652,0.74,0.66,0.2537,1
2012-08-01,20,8,513,0.74,0.66,0.1642,1
2012-08-01,21,8,320,0.72,0.7,0.1343,1
2012-08-01,22,8,288,0.72,0.7,0.1045,1
2012-08-01,23,8,152,0.7,0.74,0.0,1
2012-08-02,0,8,63,0.7,0.74,0.0,1
2012-08-02,1,8,42,0.68,0.79,0.1045,1
2012-08-02,2,8,11,0.66,0.83,0.0896,1
2012-08-02,3,8,6,0.66,0.83,0.0,1
2012-08-02,4,8,9,0.66,0.83,0.0,1
2012-08-02,5,8,41,0.66,0.89,0.1343,1
2012-08-02,6,8,183,0.66,0.83,0.0,1
2012-08-02,7,8,473,0.7,0.79,0.0,1
2012-08-02,8,8,739,0.72,0.74,0.1045,1
2012-08-02,9,8,343,0.76,0.66,0.1045,1
2012-08-02,10,8,181,0.8,0.55,0.0,1
2012-08-02,11,8,226,0.82,0.52,0.1045,1
2012-08-02,12,8,286,0.84,0.44,0.1343,1
2012-08-02,13,8,310,0.86,0.44,0.2239,1
2012-08-02,14,8,225,0.86,0.41,0.1343,1
2012-08-02,15,8,270,0.78,0.62,0.4627,1
2012-08-02,16,8,406,0.82,0.46,0.194,1
2012-08-02,17,8,865,0.82,0.52,0.2537,1
2012-08-02,18,8,767,0.8,0.59,0.2239,1
2012-08-02,19,8,607,0.8,0.63,0.1642,1
2012-08-02,20,8,427,0.78,0.66,0.0,1
2012-08-02,21,8,342,0.76,0.66,0.2239,1
2012-08-02,22,8,262,0.74,0.7,0.194,1
2012-08-02,23,8,177,0.72,0.7,0.2537,1
2012-08-03,0,8,71,0.72,0.7,0.194,1
2012-08-03,1,8,43,0.7,0.74,0.194,1
2012-08-03,2,8,14,0.68,0.79,0.2239,1
2012-08-03,3,8,6,0.68,0.79,0.2239,1
2012-08-03,4,8,12,0.66,0.83,0.2537,1
2012-08-03,5,8,37,0.66,0.83,0.1642,1
2012-08-03,6,8,163,0.66,0.83,0.2239,1
2012-08-03,7,8,421,0.7,0.74,0.1045,1
2012-08-03,8,8,668,0.72,0.7,0.1343,1
2012-08-03,9,8,396,0.74,0.66,0.1045,2
2012-08-03,10,8,249,0.8,0.52,0.194,2
2012-08-03,11,8,263,0.84,0.49,0.2836,2
2012-08-03,12,8,338,0.86,0.5,0.2985,2
2012-08-03,13,8,345,0.86,0.47,0.2836,2
2012-08-03,14,8,331,0.86,0.44,0.2537,2
2012-08-03,15,8,380,0.88,0.42,0.2537,1
2012-08-03,16,8,492,0.86,0.41,0.2239,2
2012-08-03,17,8,741,0.84,0.53,0.2836,2
2012-08-03,18,8,671,0.82,0.59,0.2537,2
2012-08-03,19,8,469,0.8,0.63,0.2239,2
2012-08-03,20,8,389,0.78,0.66,0.2239,2
2012-08-03,21,8,278,0.76,0.66,0.194,2
2012-08-03,22,8,202,0.76,0.7,0.2537,1
2012-08-03,23,8,196,0.74,0.79,0.1343,1
2012-08-04,0,8,161,0.74,0.79,0.1642,1
2012-08-04,1,8,122,0.72,0.84,0.194,1
2012-08-04,2,8,84,0.72,0.84,0.1343,1
2012-08-04,3,8,30,0.72,0.84,0.1343,1
2012-08-04,4,8,13,0.72,0.79,0.194,1
2012-08-04,5,8,17,0.7,0.84,0.2239,1
2012-08-04,6,8,49,0.7,0.84,0.2239,1
2012-08-04,7,8,67,0.72,0.77,0.1642,1
2012-08-04,8,8,181,0.74,0.72,0.194,1
2012-08-04,9,8,278,0.78,0.65,0.2239,1
2012-08-04,10,8,396,0.82,0.57,0.194,1
2012-08-04,11,8,470,0.86,0.47,0.2537,1
2012-08-04,12,8,547,0.86,0.4,0.3582,1
2012-08-04,13,8,527,0.88,0.42,0.2985,1
2012-08-04,14,8,472,0.88,0.4,0.3881,1
2012-08-04,15,8,489,0.88,0.42,0.4179,1
2012-08-04,16,8,450,0.9,0.39,0.2985,1
2012-08-04,17,8,492,0.88,0.37,0.2985,1
2012-08-04,18,8,490,0.86,0.41,0.3284,1
2012-08-04,19,8,397,0.82,0.52,0.3582,1
2012-08-04,20,8,312,0.82,0.52,0.2985,1
2012-08-04,21,8,289,0.8,0.59,0.2537,1
2012-08-04,22,8,269,0.76,0.66,0.2836,1
2012-08-04,23,8,222,0.76,0.66,0.2985,1
2012-08-05,0,8,153,0.74,0.7,0.2836,1
2012-08-05,1,8,87,0.74,0.7,0.2537,1
2012-08-05,2,8,73,0.74,0.7,0.2985,1
2012-08-05,3,8,41,0.72,0.74,0.2537,1
2012-08-05,4,8,14,0.72,0.74,0.2537,1
2012-08-05,5,8,19,0.72,0.74,0.2537,1
2012-08-05,6,8,19,0.72,0.79,0.2537,1
2012-08-05,7,8,68,0.74,0.74,0.2985,1
2012-08-05,8,8,108,0.76,0.66,0.3284,1
2012-08-05,9,8,229,0.8,0.59,0.3582,1
2012-08-05,10,8,364,0.8,0.59,0.4179,1
2012-08-05,11,8,437,0.82,0.56,0.4179,1
2012-08-05,12,8,491,0.86,0.47,0.5224,1
2012-08-05,13,8,523,0.88,0.44,0.4627,1
2012-08-05,14,8,526,0.9,0.42,0.4627,1
2012-08-05,15,8,450,0.9,0.37,0.5224,1
2012-08-05,16,8,421,0.82,0.46,0.2537,1
2012-08-05,17,8,382,0.82,0.46,0.2537,1
2012-08-05,18,8,229,0.7,0.74,0.1343,3
2012-08-05,19,8,185,0.7,0.84,0.2239,1
2012-08-05,20,8,193,0.7,0.84,0.1045,1
2012-08-05,21,8,208,0.72,0.79,0.1045,1
2012-08-05,22,8,157,0.72,0.79,0.0896,1
2012-08-05,23,8,87,0.72,0.79,0.1642,2
2012-08-06,0,8,33,0.72,0.79,0.0,2
2012-08-06,1,8,11,0.72,0.79,0.0896,1
2012-08-06,2,8,5,0.72,0.79,0.1343,2
2012-08-06,3,8,5,0.72,0.79,0.0896,3
2012-08-06,4,8,11,0.72,0.74,0.1343,2
2012-08-06,5,8,25,0.7,0.79,0.194,1
2012-08-06,6,8,141,0.7,0.79,0.2239,2
2012-08-06,7,8,407,0.72,0.7,0.194,3
2012-08-06,8,8,605,0.7,0.79,0.0,2
2012-08-06,9,8,276,0.7,0.79,0.1642,3
2012-08-06,10,8,213,0.74,0.7,0.2239,1
2012-08-06,11,8,260,0.76,0.66,0.1343,1
2012-08-06,12,8,285,0.78,0.55,0.0896,2
2012-08-06,13,8,289,0.8,0.49,0.2239,1
2012-08-06,14,8,287,0.82,0.46,0.0,1
2012-08-06,15,8,274,0.82,0.46,0.1343,1
2012-08-06,16,8,451,0.84,0.41,0.1045,1
2012-08-06,17,8,858,0.82,0.41,0.0,1
2012-08-06,18,8,843,0.82,0.41,0.1343,1
2012-08-06,19,8,640,0.78,0.59,0.194,1
2012-08-06,20,8,457,0.76,0.66,0.1642,1
2012-08-06,21,8,317,0.74,0.7,0.194,1
2012-08-06,22,8,207,0.74,0.7,0.0896,1
2012-08-06,23,8,113,0.72,0.74,0.194,1
2012-08-07,0,8,47,0.7,0.84,0.194,1
2012-08-07,1,8,18,0.7,0.84,0.1343,1
2012-08-07,2,8,13,0.7,0.84,0.1343,1
2012-08-07,3,8,6,0.7,0.84,0.0,1
2012-08-07,4,8,9,0.68,0.83,0.1343,1
2012-08-07,5,8,36,0.7,0.79,0.1045,1
2012-08-07,6,8,179,0.7,0.79,0.194,2
2012-08-07,7,8,502,0.7,0.74,0.1343,2
2012-08-07,8,8,705,0.7,0.7,0.1642,2
2012-08-07,9,8,327,0.7,0.74,0.1343,2
2012-08-07,10,8,250,0.74,0.7,0.1343,2
2012-08-07,11,8,214,0.76,0.66,0.0896,2
2012-08-07,12,8,283,0.8,0.55,0.1343,2
2012-08-07,13,8,253,0.8,0.52,0.194,2
2012-08-07,14,8,261,0.82,0.46,0.0,2
2012-08-07,15,8,306,0.8,0.52,0.0,1
2012-08-07,16,8,445,0.76,0.66,0.2836,3
2012-08-07,17,8,868,0.78,0.62,0.1343,2
2012-08-07,18,8,814,0.76,0.62,0.1642,2
2012-08-07,19,8,610,0.76,0.66,0.1045,2
2012-08-07,20,8,448,0.74,0.7,0.1343,2
2012-08-07,21,8,317,0.72,0.74,0.0,2
2012-08-07,22,8,224,0.72,0.74,0.1045,1
2012-08-07,23,8,138,0.72,0.79,0.0,1
2012-08-08,0,8,58,0.7,0.84,0.0,1
2012-08-08,1,8,23,0.72,0.79,0.0,1
2012-08-08,2,8,6,0.7,0.84,0.0,1
2012-08-08,3,8,7,0.7,0.84,0.0,1
2012-08-08,4,8,7,0.7,0.84,0.0,1
2012-08-08,5,8,43,0.68,0.89,0.1642,2
2012-08-08,6,8,173,0.7,0.84,0.1642,2
2012-08-08,7,8,482,0.7,0.84,0.1642,2
2012-08-08,8,8,737,0.74,0.72,0.0896,2
2012-08-08,9,8,341,0.76,0.66,0.0,2
2012-08-08,10,8,214,0.8,0.52,0.1343,2
2012-08-08,11,8,239,0.8,0.52,0.0,2
2012-08-08,12,8,280,0.8,0.52,0.0,2
2012-08-08,13,8,313,0.8,0.52,0.0,2
2012-08-08,14,8,236,0.8,0.52,0.2537,2
2012-08-08,15,8,278,0.84,0.44,0.194,2
2012-08-08,16,8,441,0.8,0.49,0.2836,2
2012-08-08,17,8,858,0.8,0.55,0.2836,2
2012-08-08,18,8,862,0.78,0.55,0.1642,2
2012-08-08,19,8,686,0.76,0.66,0.2239,1
2012-08-08,20,8,500,0.74,0.66,0.194,1
2012-08-08,21,8,381,0.74,0.66,0.1045,1
2012-08-08,22,8,233,0.72,0.74,0.1045,1
2012-08-08,23,8,136,0.72,0.7,0.1343,1
2012-08-09,0,8,67,0.72,0.74,0.194,1
2012-08-09,1,8,28,0.7,0.79,0.1343,1
2012-08-09,2,8,14,0.7,0.84,0.0896,1
2012-08-09,3,8,6,0.68,0.83,0.0896,1
2012-08-09,4,8,10,0.68,0.89,0.1343,2
2012-08-09,5,8,41,0.66,0.94,0.0,2
2012-08-09,6,8,167,0.66,0.83,0.1642,1
2012-08-09,7,8,475,0.7,0.84,0.1642,2
2012-08-09,8,8,698,0.72,0.74,0.1045,1
2012-08-09,9,8,353,0.76,0.66,0.1642,1
2012-08-09,10,8,205,0.8,0.55,0.2239,1
2012-08-09,11,8,260,0.84,0.44,0.0,1
2012-08-09,12,8,277,0.84,0.44,0.1045,1
2012-08-09,13,8,281,0.86,0.41,0.1045,1
2012-08-09,14,8,247,0.88,0.32,0.2239,1
2012-08-09,15,8,267,0.88,0.32,0.2239,1
2012-08-09,16,8,417,0.86,0.39,0.2537,1
2012-08-09,17,8,810,0.86,0.36,0.2537,1
2012-08-09,18,8,811,0.82,0.46,0.2537,2
2012-08-09,19,8,623,0.8,0.55,0.194,1
2012-08-09,20,8,478,0.7,0.54,0.2836,1
2012-08-09,21,8,336,0.7,0.58,0.1642,2
2012-08-09,22,8,259,0.66,0.69,0.2239,2
2012-08-09,23,8,156,0.66,0.74,0.0,1
2012-08-10,0,8,85,0.7,0.65,0.0896,1
2012-08-10,1,8,41,0.7,0.65,0.1045,1
2012-08-10,2,8,20,0.7,0.74,0.1642,1
2012-08-10,3,8,9,0.72,0.79,0.194,2
2012-08-10,4,8,7,0.7,0.84,0.2836,3
2012-08-10,5,8,33,0.7,0.84,0.2836,3
2012-08-10,6,8,44,0.64,0.89,0.2985,3
2012-08-10,7,8,133,0.64,0.89,0.1045,3
2012-08-10,8,8,119,0.62,0.91,0.1642,3
2012-08-10,9,8,220,0.64,0.89,0.0,2
2012-08-10,10,8,193,0.66,0.89,0.1045,1
2012-08-10,11,8,251,0.68,0.79,0.1343,3
2012-08-10,12,8,315,0.74,0.66,0.3582,2
2012-08-10,13,8,290,0.76,0.58,0.3582,2
2012-08-10,14,8,307,0.76,0.58,0.3582,1
2012-08-10,15,8,324,0.8,0.52,0.4478,1
2012-08-10,16,8,467,0.78,0.55,0.2985,1
2012-08-10,17,8,730,0.8,0.52,0.2836,1
2012-08-10,18,8,640,0.76,0.62,0.2985,1
2012-08-10,19,8,492,0.76,0.62,0.2836,1
2012-08-10,20,8,370,0.74,0.66,0.2985,1
2012-08-10,21,8,286,0.74,0.66,0.2537,1
2012-08-10,22,8,218,0.72,0.74,0.2836,1
2012-08-10,23,8,192,0.72,0.7,0.2836,1
2012-08-11,0,8,180,0.7,0.7,0.2836,1
